seqs_sorted/cluster10090_1rr.sorted.fa	0	0.013986014	0.046692607	0.012531328	0.030965392	0.009324009	0.040871935	0.030965392	0.032786885	0.023310023	0.049450549	0.044289044	0.013986014	0	0.03962704	0.027568922	0.025641026	0.009324009	0.024822695	0.03030303	0.03030303	0.027972028	0.027972028	0.044289044	0.046692607	0.03962704	0	0.045112782	0.038910506	0.034965035	0.029972752	0.042801556	0.040856031	0.03030303	0.052529183	0.055944056	0.012531328	0.027568922	0.045112782	0	0.035087719	0.022556391	0.035714286	0.037593985	0.040100251	0.035087719	0.037593985	0.052631579	0.030965392	0.025641026	0.038910506	0.035087719	0	0.020979021	0.04359673	0.016393443	0.012750455	0.006993007	0.045787546	0.041958042	0.009324009	0.009324009	0.034965035	0.022556391	0.020979021	0	0.017730496	0.025641026	0.027972028	0.023310023	0.023310023	0.044289044	0.040871935	0.024822695	0.029972752	0.035714286	0.04359673	0.017730496	0	0.049046322	0.04359673	0.028368794	0.054495913	0.060283688	0.030965392	0.03030303	0.042801556	0.037593985	0.016393443	0.025641026	0.049046322	0	0.018214936	0.011655012	0.049450549	0.046620047	0.032786885	0.03030303	0.040856031	0.040100251	0.012750455	0.027972028	0.04359673	0.018214936	0	0.009324009	0.047619048	0.048951049	0.023310023	0.027972028	0.03030303	0.035087719	0.006993007	0.023310023	0.028368794	0.011655012	0.009324009	0	0.025641026	0.044289044	0.049450549	0.027972028	0.052529183	0.037593985	0.045787546	0.023310023	0.054495913	0.049450549	0.047619048	0.025641026	0	0.048951049	0.044289044	0.044289044	0.055944056	0.052631579	0.041958042	0.044289044	0.060283688	0.046620047	0.048951049	0.044289044	0.048951049	0
seqs_sorted/cluster10099_1rr.sorted.fa	0	0.015175301	0.055907173	0.007990868	0.04040404	0.017094017	0.023899371	0.024801587	0.027181688	0.019753086	0.037037037	0.052328624	0.015175301	0	0.056962025	0.017123288	0.032323232	0.003739316	0.025786164	0.029761905	0.025751073	0.027160494	0.043209877	0.054945055	0.055907173	0.056962025	0	0.134099617	0.027322404	0.055907173	0.049515608	0.087890625	0.015736767	0.007407407	0.024691358	0.074894515	0.007990868	0.017123288	0.134099617	0	0.033950617	0.021689498	0.021621622	0.034391534	0.016949153	NA	NA	0.057077626	0.04040404	0.032323232	0.027322404	0.033950617	0	0.032323232	0.04040404	0.034343434	0.01744186	NA	NA	0.080808081	0.017094017	0.003739316	0.055907173	0.021689498	0.032323232	0	0.027079304	0.033730159	0.024320458	0.022222222	0.037037037	0.05715812	0.023899371	0.025786164	0.049515608	0.021621622	0.04040404	0.027079304	0	0.033457249	0.030042918	0.024691358	0.040123457	0.047798742	0.024801587	0.029761905	0.087890625	0.034391534	0.034343434	0.033730159	0.033457249	0	0.034965035	0	NA	0.060515873	0.027181688	0.025751073	0.015736767	0.016949153	0.01744186	0.024320458	0.030042918	0.034965035	0	0	0.01754386	0.051502146	0.019753086	0.027160494	0.007407407	NA	NA	0.022222222	0.024691358	0	0	0	0.023333333	0.024691358	0.037037037	0.043209877	0.024691358	NA	NA	0.037037037	0.040123457	NA	0.01754386	0.023333333	0	0.037037037	0.052328624	0.054945055	0.074894515	0.057077626	0.080808081	0.05715812	0.047798742	0.060515873	0.051502146	0.024691358	0.037037037	0
seqs_sorted/cluster10134_1rr.sorted.fa	0	0.006319115	0.022116904	0.004739336	0.018957346	0.007898894	0.018957346	0.018957346	0.017377567	0.020537125	0.022116904	0.02685624	0.006319115	0	0.022116904	0.007898894	0.015797788	0.004739336	0.017377567	0.015797788	0.014218009	0.017377567	0.018957346	0.025276461	0.022116904	0.022116904	0	0.022116904	0.012638231	0.023696682	0.022116904	0.012638231	0.011058452	0.014218009	0.022116904	0.02685624	0.004739336	0.007898894	0.022116904	0	0.018957346	0.009478673	0.014218009	0.018957346	0.017377567	0.020537125	0.023696682	0.025276461	0.018957346	0.015797788	0.012638231	0.018957346	0	0.017377567	0.018957346	0.006319115	0.004739336	0.007898894	0.015797788	0.020537125	0.007898894	0.004739336	0.023696682	0.009478673	0.017377567	0	0.018957346	0.017377567	0.015797788	0.018957346	0.018957346	0.02685624	0.018957346	0.017377567	0.022116904	0.014218009	0.018957346	0.018957346	0	0.018957346	0.017377567	0.020537125	0.023696682	0.023696682	0.018957346	0.015797788	0.012638231	0.018957346	0.006319115	0.017377567	0.018957346	0	0.004739336	0.007898894	0.015797788	0.020537125	0.017377567	0.014218009	0.011058452	0.017377567	0.004739336	0.015797788	0.017377567	0.004739336	0	0.006319115	0.014218009	0.018957346	0.020537125	0.017377567	0.014218009	0.020537125	0.007898894	0.018957346	0.020537125	0.007898894	0.006319115	0	0.017377567	0.022116904	0.022116904	0.018957346	0.022116904	0.023696682	0.015797788	0.018957346	0.023696682	0.015797788	0.014218009	0.017377567	0	0.025276461	0.02685624	0.025276461	0.02685624	0.025276461	0.020537125	0.02685624	0.023696682	0.020537125	0.018957346	0.022116904	0.025276461	0
seqs_sorted/cluster10181_1rr.sorted.fa	0	0.014251781	0.030756442	0.010416667	0.033333333	0.016627078	0.028503563	0.035003978	0.036421219	0.03968254	0.034343434	0.037212985	0.014251781	0	0.026600166	0.0125	0.033333333	0.011876485	0.0253365	0.032617343	0.035629454	0.036507937	0.028282828	0.033254157	0.030756442	0.026600166	0	0.033333333	0.01969697	0.029925187	0.027431421	0.015715467	0.019023987	0.024046434	0.026262626	0.025641026	0.010416667	0.0125	0.033333333	0	0.042553191	0.014583333	0.029166667	0.032291667	0.038541667	0.038662487	0.028282828	0.032291667	0.033333333	0.033333333	0.01969697	0.042553191	0	0.034848485	0.037878788	0.004545455	0.003030303	0.012121212	0.01010101	0.027272727	0.016627078	0.011876485	0.029925187	0.014583333	0.034848485	0	0.027711797	0.033412888	0.036421219	0.037301587	0.026262626	0.034045922	0.028503563	0.0253365	0.027431421	0.029166667	0.037878788	0.027711797	0	0.036595068	0.038004751	0.04047619	0.03030303	0.038004751	0.035003978	0.032617343	0.015715467	0.032291667	0.004545455	0.033412888	0.036595068	0	0.007917656	0.014285714	0.02020202	0.029295329	0.036421219	0.035629454	0.019023987	0.038541667	0.003030303	0.036421219	0.038004751	0.007917656	0	0.017377567	0.028282828	0.032308905	0.03968254	0.036507937	0.024046434	0.038662487	0.012121212	0.037301587	0.04047619	0.014285714	0.017377567	0	0.026422764	0.033175355	0.034343434	0.028282828	0.026262626	0.028282828	0.01010101	0.026262626	0.03030303	0.02020202	0.028282828	0.026422764	0	0.022222222	0.037212985	0.033254157	0.025641026	0.032291667	0.027272727	0.034045922	0.038004751	0.029295329	0.032308905	0.033175355	0.022222222	0
seqs_sorted/cluster10217_1rr.sorted.fa	0	0.01382928	0.031473534	0.010189229	0.036719123	0.012398665	0.020505484	0.034334764	0.035765379	0.031950405	0.037672866	0.035765379	0.01382928	0	0.03051979	0.017467249	0.037195994	0.011921793	0.020982356	0.035765379	0.036242251	0.032427277	0.036719123	0.035288507	0.031473534	0.03051979	0	0.03202329	0.014783023	0.03051979	0.029566047	0.013352408	0.012875536	0.011444921	0.031473534	0.033381021	0.010189229	0.017467249	0.03202329	0	0.03930131	0.016739447	0.016739447	0.036390102	0.040756914	0.031295488	0.034934498	0.037845706	0.036719123	0.037195994	0.014783023	0.03930131	0	0.034811636	0.036242251	0.019551741	0.008583691	0.017644254	0.036719123	0.038149738	0.012398665	0.011921793	0.03051979	0.016739447	0.034811636	0	0.020982356	0.034334764	0.034811636	0.030996662	0.036719123	0.034811636	0.020505484	0.020982356	0.029566047	0.016739447	0.036242251	0.020982356	0	0.034334764	0.035288507	0.032904149	0.037195994	0.034811636	0.034334764	0.035765379	0.013352408	0.036390102	0.019551741	0.034334764	0.034334764	0	0.017644254	0.013352408	0.036719123	0.039103481	0.035765379	0.036242251	0.012875536	0.040756914	0.008583691	0.034811636	0.035288507	0.017644254	0	0.015736767	0.037672866	0.038149738	0.031950405	0.032427277	0.011444921	0.031295488	0.017644254	0.030996662	0.032904149	0.013352408	0.015736767	0	0.034334764	0.037195994	0.037672866	0.036719123	0.031473534	0.034934498	0.036719123	0.036719123	0.037195994	0.036719123	0.037672866	0.034334764	0	0.035288507	0.035765379	0.035288507	0.033381021	0.037845706	0.038149738	0.034811636	0.034811636	0.039103481	0.038149738	0.037195994	0.035288507	0
seqs_sorted/cluster10225_1rr.sorted.fa	0	0.014565826	0.03294249	0.005608974	0.036850921	0.015633724	0.027917365	0.035175879	0.035734227	0.036292574	0.037409269	0.044109436	0.014565826	0	0.031932773	0.014492754	0.036414566	0.012885154	0.026890756	0.033613445	0.035294118	0.035854342	0.036414566	0.042577031	0.03294249	0.031932773	0	0.032051282	0.019542155	0.033500838	0.025683975	0.01451703	0.018425461	0.019542155	0.035734227	0.037967616	0.005608974	0.014492754	0.032051282	0	0.036858974	0.015224359	0.024038462	0.034455128	0.036858974	0.033653846	0.030448718	0.040865385	0.036850921	0.036414566	0.019542155	0.036858974	0	0.036850921	0.032384143	0.010608599	0.003350084	0.013400335	0.038525963	0.041876047	0.015633724	0.012885154	0.033500838	0.015224359	0.036850921	0	0.027359017	0.035734227	0.035734227	0.036850921	0.039642658	0.042434394	0.027917365	0.026890756	0.025683975	0.024038462	0.032384143	0.027359017	0	0.030709101	0.031267448	0.030709101	0.034059185	0.037409269	0.035175879	0.033613445	0.01451703	0.034455128	0.010608599	0.035734227	0.030709101	0	0.009491904	0.010608599	0.035734227	0.040759352	0.035734227	0.035294118	0.018425461	0.036858974	0.003350084	0.035734227	0.031267448	0.009491904	0	0.01228364	0.036292574	0.0413177	0.036292574	0.035854342	0.019542155	0.033653846	0.013400335	0.036850921	0.030709101	0.010608599	0.01228364	0	0.037967616	0.040759352	0.037409269	0.036414566	0.035734227	0.030448718	0.038525963	0.039642658	0.034059185	0.035734227	0.036292574	0.037967616	0	0.042434394	0.044109436	0.042577031	0.037967616	0.040865385	0.041876047	0.042434394	0.037409269	0.040759352	0.0413177	0.040759352	0.042434394	0
seqs_sorted/cluster10313_1rr.sorted.fa	0	0.019503546	0.030234316	0.008187135	0.028248588	0.013361463	0.028	0.026722925	0.031307551	0.037151703	0.035277178	0.043600563	0.019503546	0	0.040780142	0.02003643	0.039007092	0.017730496	0.046728972	0.035460993	0.035460993	0.040740741	0.040780142	0.063829787	0.030234316	0.040780142	0	0.032748538	0.024187453	0.034013605	0.021505376	0.021164021	0.024316109	0.032183908	0.03875969	0.049130763	0.008187135	0.02003643	0.032748538	0	0.035087719	0.023391813	0.033492823	0.030409357	0.030409357	0.037825059	0.038596491	0.047953216	0.028248588	0.039007092	0.024187453	0.035087719	0	0.031007752	0.03480589	0.014094433	0.012003693	0.022774327	0.037518038	0.043692741	0.013361463	0.017730496	0.034013605	0.023391813	0.031007752	0	0.035856574	0.029473684	0.033976125	0.041152263	0.038074713	0.045614035	0.028	0.046728972	0.021505376	0.033492823	0.03480589	0.035856574	0	0.034528552	0.035856574	0.043824701	0.04249668	0.046480744	0.026722925	0.035460993	0.021164021	0.030409357	0.014094433	0.029473684	0.034528552	0	0.011937557	0.019547325	0.033764368	0.042105263	0.031307551	0.035460993	0.024316109	0.030409357	0.012003693	0.033976125	0.035856574	0.011937557	0	0.013374486	0.038567493	0.04775023	0.037151703	0.040740741	0.032183908	0.037825059	0.022774327	0.041152263	0.043824701	0.019547325	0.013374486	0	0.041152263	0.054526749	0.035277178	0.040780142	0.03875969	0.038596491	0.037518038	0.038074713	0.04249668	0.033764368	0.038567493	0.041152263	0	0.051005747	0.043600563	0.063829787	0.049130763	0.047953216	0.043692741	0.045614035	0.046480744	0.042105263	0.04775023	0.054526749	0.051005747	0
seqs_sorted/cluster10334_1rr.sorted.fa	0	0.013333333	0.032608696	0.016277424	0.033333333	0.018181818	0.034337772	0.02962963	0.031851852	0.034074074	0.034814815	0.062981106	0.013333333	0	0.031111111	0.015555556	0.034074074	0.011851852	0.02962963	0.03037037	0.032592593	0.034814815	0.034074074	0.05037037	0.032608696	0.031111111	0	0.034057971	0.037037037	0.034782609	0.002898551	0.031851852	0.035555556	0.036296296	0.034074074	0.055797101	0.016277424	0.015555556	0.034057971	0	0.03037037	0.018400566	0.034751773	0.026666667	0.028888889	0.031111111	0.031851852	0.0601983	0.033333333	0.034074074	0.037037037	0.03037037	0	0.034814815	0.035555556	0.011111111	0.012592593	0.005185185	0.038518519	0.054814815	0.018181818	0.011851852	0.034782609	0.018400566	0.034814815	0	0.035038542	0.031111111	0.033333333	0.035555556	0.035555556	0.062281316	0.034337772	0.02962963	0.002898551	0.034751773	0.035555556	0.035038542	0	0.03037037	0.034074074	0.034814815	0.032592593	0.061009818	0.02962963	0.03037037	0.031851852	0.026666667	0.011111111	0.031111111	0.03037037	0	0.00962963	0.01037037	0.033333333	0.04962963	0.031851852	0.032592593	0.035555556	0.028888889	0.012592593	0.033333333	0.034074074	0.00962963	0	0.015555556	0.037037037	0.053333333	0.034074074	0.034814815	0.036296296	0.031111111	0.005185185	0.035555556	0.034814815	0.01037037	0.015555556	0	0.036296296	0.054074074	0.034814815	0.034074074	0.034074074	0.031851852	0.038518519	0.035555556	0.032592593	0.033333333	0.037037037	0.036296296	0	0.05037037	0.062981106	0.05037037	0.055797101	0.0601983	0.054814815	0.062281316	0.061009818	0.04962963	0.053333333	0.054074074	0.05037037	0
seqs_sorted/cluster1047_1rr.sorted.fa	0	0.008645533	0.027377522	0.001801802	0.034101825	0.013928915	0.025456292	0.034188034	0.042328042	0.034538153	0.027173913	0.158249158	0.008645533	0	0.029298751	0.010810811	0.035542747	0.015369837	0.027377522	0.036519037	0.043290043	0.036947791	0.03442029	0.158730159	0.027377522	0.029298751	0	0.016216216	0.026897214	0.033621518	0.00192123	0.027195027	0.036075036	0.02811245	0.023550725	0.148629149	0.001801802	0.010810811	0.016216216	0	0.027027027	0.016216216	0.016216216	0.030630631	0.059782609	0.032432432	0.028985507	0.184782609	0.034101825	0.035542747	0.026897214	0.027027027	0	0.039385207	0.024975985	0.011655012	0.017797018	0.012048193	0.019927536	0.145743146	0.013928915	0.015369837	0.033621518	0.016216216	0.039385207	0	0.031700288	0.04040404	0.048100048	0.040963855	0.041666667	0.15969216	0.025456292	0.027377522	0.00192123	0.016216216	0.024975985	0.031700288	0	0.026418026	0.034151034	0.027309237	0.023550725	0.148148148	0.034188034	0.036519037	0.027195027	0.030630631	0.011655012	0.04040404	0.026418026	0	0.023364486	0.008835341	0.023550725	0.134735202	0.042328042	0.043290043	0.036075036	0.059782609	0.017797018	0.048100048	0.034151034	0.023364486	0	0.02173913	0.052823315	0.142857143	0.034538153	0.036947791	0.02811245	0.032432432	0.012048193	0.040963855	0.027309237	0.008835341	0.02173913	0	0.025362319	0.140901771	0.027173913	0.03442029	0.023550725	0.028985507	0.019927536	0.041666667	0.023550725	0.023550725	0.052823315	0.025362319	0	0.182149362	0.158249158	0.158730159	0.148629149	0.184782609	0.145743146	0.15969216	0.148148148	0.134735202	0.142857143	0.140901771	0.182149362	0
seqs_sorted/cluster1115_1rr.sorted.fa	0	0.012202954	0.021836866	0.00462963	0.020408163	0.011560694	0.01734104	0.021836866	0.023763648	0.017983301	0.024405909	0.043673732	0.012202954	0	0.01734104	0.013888889	0.013605442	0.007064868	0.012845215	0.019910083	0.020552344	0.016056519	0.021836866	0.041746949	0.021836866	0.01734104	0	0.018518519	0.006802721	0.017983301	0.008991651	0.014129737	0.01734104	0.012845215	0.021836866	0.040462428	0.00462963	0.013888889	0.018518519	0	0.019047619	0.010802469	0.018518519	0.023148148	0.023148148	0.020061728	0.027777778	0.038580247	0.020408163	0.013605442	0.006802721	0.019047619	0	0.018707483	0.011904762	0.00170068	0.005102041	0.005102041	0.013605442	0.028911565	0.011560694	0.007064868	0.017983301	0.010802469	0.018707483	0	0.013487476	0.019267823	0.021194605	0.015414258	0.021194605	0.041104689	0.01734104	0.012845215	0.008991651	0.018518519	0.011904762	0.013487476	0	0.018625562	0.022479127	0.015414258	0.022479127	0.040462428	0.021836866	0.019910083	0.014129737	0.023148148	0.00170068	0.019267823	0.018625562	0	0.00834939	0.005138086	0.020552344	0.039820167	0.023763648	0.020552344	0.01734104	0.023148148	0.005102041	0.021194605	0.022479127	0.00834939	0	0.00834939	0.022479127	0.043031471	0.017983301	0.016056519	0.012845215	0.020061728	0.005102041	0.015414258	0.015414258	0.005138086	0.00834939	0	0.017983301	0.038535645	0.024405909	0.021836866	0.021836866	0.027777778	0.013605442	0.021194605	0.022479127	0.020552344	0.022479127	0.017983301	0	0.044315992	0.043673732	0.041746949	0.040462428	0.038580247	0.028911565	0.041104689	0.040462428	0.039820167	0.043031471	0.038535645	0.044315992	0
